2022-02-21 09:32:55.128,517,0,90
2022-02-21 09:32:55.162,494,-1,90
2022-02-21 09:32:55.208,482,-1,90
2022-02-21 09:32:55.253,470,0,90
2022-02-21 09:32:55.298,449,1,90
2022-02-21 09:32:55.343,443,4,90
2022-02-21 09:32:55.387,444,8,90
2022-02-21 09:32:55.433,422,15,90
2022-02-21 09:32:55.478,428,23,90
2022-02-21 09:32:55.523,424,33,90
2022-02-21 09:32:55.568,411,43,90
2022-02-21 09:32:55.613,408,54,90
2022-02-21 09:32:55.659,412,65,90
2022-02-21 09:32:55.704,399,74,90
2022-02-21 09:32:55.749,408,83,90
2022-02-21 09:32:55.793,426,90,90
2022-02-21 09:32:55.839,402,95,90
2022-02-21 09:32:55.884,396,97,90
2022-02-21 09:32:55.929,391,99,90
2022-02-21 09:32:55.974,382,98,90
2022-02-21 09:32:56.019,403,96,90
2022-02-21 09:32:56.064,401,94,90
2022-02-21 09:32:56.109,397,91,90
2022-02-21 09:32:56.149,397,88,90
2022-02-21 09:32:56.194,403,85,90
2022-02-21 09:32:56.240,388,83,90
2022-02-21 09:32:56.285,402,81,90
2022-02-21 09:32:56.330,394,80,90
2022-02-21 09:32:56.375,403,80,90
2022-02-21 09:32:56.420,389,80,90
2022-02-21 09:32:56.465,397,81,90
2022-02-21 09:32:56.510,389,82,90
2022-02-21 09:32:56.555,395,83,90
2022-02-21 09:32:56.600,402,85,90
2022-02-21 09:32:56.646,404,86,90
2022-02-21 09:32:56.690,389,87,90
2022-02-21 09:32:56.735,383,88,90
2022-02-21 09:32:56.780,380,89,90
2022-02-21 09:32:56.825,405,89,90
2022-02-21 09:32:56.871,376,89,90
2022-02-21 09:32:56.916,379,89,90
2022-02-21 09:32:56.961,390,88,90
2022-02-21 09:32:57.005,376,88,90
2022-02-21 09:32:57.051,398,87,90
2022-02-21 09:32:57.096,382,87,90
2022-02-21 09:32:57.142,394,86,90
2022-02-21 09:32:57.186,399,87,90
2022-02-21 09:32:57.231,387,86,90
2022-02-21 09:32:57.276,388,86,90
2022-02-21 09:32:57.329,397,87,90
2022-02-21 09:32:57.367,399,87,90
2022-02-21 09:32:57.407,401,87,90
2022-02-21 09:32:57.453,389,87,90
2022-02-21 09:32:57.498,388,87,90
2022-02-21 09:32:57.542,384,87,90
2022-02-21 09:32:57.588,398,87,90
2022-02-21 09:32:57.632,391,87,90
2022-02-21 09:32:57.678,389,88,90
2022-02-21 09:32:57.723,390,88,90
2022-02-21 09:32:57.768,379,88,90
2022-02-21 09:32:57.813,387,87,90
2022-02-21 09:32:57.858,377,88,90
2022-02-21 09:32:57.902,419,88,90
2022-02-21 09:32:57.948,390,88,90
2022-02-21 09:32:57.994,382,87,90
2022-02-21 09:32:58.038,398,87,90
2022-02-21 09:32:58.083,412,87,90
2022-02-21 09:32:58.128,400,88,90
2022-02-21 09:32:58.173,396,88,90
2022-02-21 09:32:58.218,383,88,90
2022-02-21 09:32:58.263,396,88,90
2022-02-21 09:32:58.308,392,88,90
2022-02-21 09:32:58.354,404,88,90
2022-02-21 09:32:58.399,389,88,90
2022-02-21 09:32:58.444,386,88,90
2022-02-21 09:32:58.489,387,88,90
2022-02-21 09:32:58.534,405,88,90
2022-02-21 09:32:58.579,385,87,90
2022-02-21 09:32:58.624,390,88,90
2022-02-21 09:32:58.664,410,88,90
2022-02-21 09:32:58.710,392,88,90
2022-02-21 09:32:58.755,398,88,90
2022-02-21 09:32:58.800,376,88,90
2022-02-21 09:32:58.845,390,88,90
2022-02-21 09:32:58.890,382,88,90
2022-02-21 09:32:58.935,385,88,90
2022-02-21 09:32:58.980,391,88,90
2022-02-21 09:32:59.025,396,88,90
2022-02-21 09:32:59.070,382,89,90
2022-02-21 09:32:59.115,403,89,90
2022-02-21 09:32:59.160,395,89,90
