2022-01-12 19:44:00.507,42211.64,,
2022-01-12 19:44:00.508,90,211.64,
2022-01-12 19:44:00.508,90,211.99,
2022-01-12 19:44:00.508,90,211.99,
2022-01-12 19:44:00.508,90,212.34,
2022-01-12 19:44:00.509,90,211.99,
2022-01-12 19:44:00.509,90,212.34,
2022-01-12 19:44:00.509,90,212.34,
2022-01-12 19:44:00.509,90,211.99,
2022-01-12 19:44:00.509,90,211.99,
2022-01-12 19:44:00.509,90,211.99,
2022-01-12 19:44:00.509,90,90,0.00
2022-01-12 19:44:00.531,90,0.00,
2022-01-12 19:44:00.556,90,-0.35,
2022-01-12 19:44:00.580,90,0.00,
2022-01-12 19:44:00.601,90,0.00,
2022-01-12 19:44:00.626,90,0.00,
2022-01-12 19:44:00.646,90,0.00,
2022-01-12 19:44:00.671,90,0.35,
2022-01-12 19:44:00.694,90,0.70,
2022-01-12 19:44:00.715,90,1.05,
2022-01-12 19:44:00.740,90,1.76,
2022-01-12 19:44:00.760,90,2.11,
2022-01-12 19:44:00.785,90,3.16,
2022-01-12 19:44:00.809,90,4.57,
2022-01-12 19:44:00.830,90,5.63,
2022-01-12 19:44:00.854,90,7.03,
2022-01-12 19:44:00.875,90,8.44,
2022-01-12 19:44:00.900,90,10.20,
2022-01-12 19:44:00.925,90,11.95,
2022-01-12 19:44:00.945,90,14.06,
2022-01-12 19:44:00.970,90,16.17,
2022-01-12 19:44:00.994,90,17.93,
2022-01-12 19:44:01.015,90,20.04,
2022-01-12 19:44:01.039,90,21.80,
2022-01-12 19:44:01.060,90,23.91,
2022-01-12 19:44:01.084,90,26.02,
2022-01-12 19:44:01.108,90,27.77,
2022-01-12 19:44:01.129,90,29.18,
2022-01-12 19:44:01.156,90,31.29,
2022-01-12 19:44:01.174,90,32.34,
2022-01-12 19:44:01.199,90,33.75,
2022-01-12 19:44:01.223,90,35.16,
2022-01-12 19:44:01.244,90,36.21,
2022-01-12 19:44:01.268,90,36.91,
2022-01-12 19:44:01.289,90,37.62,
2022-01-12 19:44:01.314,90,37.62,
2022-01-12 19:44:01.338,90,38.32,
2022-01-12 19:44:01.359,90,38.32,
2022-01-12 19:44:01.383,90,38.32,
2022-01-12 19:44:01.408,90,37.97,
2022-01-12 19:44:01.427,90,37.62,
2022-01-12 19:44:01.452,90,36.91,
2022-01-12 19:44:01.473,90,36.21,
2022-01-12 19:44:01.497,90,35.51,
2022-01-12 19:44:01.522,90,34.80,
2022-01-12 19:44:01.543,90,34.10,
2022-01-12 19:44:01.567,90,32.70,
2022-01-12 19:44:01.588,90,32.34,
2022-01-12 19:44:01.612,90,31.64,
2022-01-12 19:44:01.637,90,30.94,
2022-01-12 19:44:01.657,90,29.88,
2022-01-12 19:44:01.682,90,29.18,
2022-01-12 19:44:01.703,90,28.83,
2022-01-12 19:44:01.727,90,28.12,
2022-01-12 19:44:01.752,90,27.77,
2022-01-12 19:44:01.772,90,27.42,
2022-01-12 19:44:01.797,90,27.07,
2022-01-12 19:44:01.817,90,27.07,
2022-01-12 19:44:01.842,90,27.07,
2022-01-12 19:44:01.866,90,27.07,
2022-01-12 19:44:01.887,90,27.07,
2022-01-12 19:44:01.911,90,27.42,
2022-01-12 19:44:01.932,90,27.77,
2022-01-12 19:44:01.956,90,27.77,
2022-01-12 19:44:01.981,90,28.48,
2022-01-12 19:44:02.002,90,28.83,
2022-01-12 19:44:02.026,90,29.53,
2022-01-12 19:44:02.051,90,30.23,
2022-01-12 19:44:02.072,90,30.59,
2022-01-12 19:44:02.096,90,30.94,
2022-01-12 19:44:02.116,90,31.64,
2022-01-12 19:44:02.141,90,31.99,
2022-01-12 19:44:02.166,90,32.34,
2022-01-12 19:44:02.186,90,33.05,
2022-01-12 19:44:02.210,90,33.40,
2022-01-12 19:44:02.230,90,33.75,
2022-01-12 19:44:02.255,90,33.75,
2022-01-12 19:44:02.280,90,34.10,
2022-01-12 19:44:02.300,90,34.10,
2022-01-12 19:44:02.325,90,34.45,
2022-01-12 19:44:02.346,90,34.45,
2022-01-12 19:44:02.370,90,34.10,
2022-01-12 19:44:02.395,90,34.10,
2022-01-12 19:44:02.415,90,34.10,
2022-01-12 19:44:02.440,90,33.40,
2022-01-12 19:44:02.460,90,33.40,
2022-01-12 19:44:02.485,90,33.05,
2022-01-12 19:44:02.510,90,33.05,
2022-01-12 19:44:02.530,90,32.34,
2022-01-12 19:44:02.555,90,31.99,
2022-01-12 19:44:02.578,90,31.99,
2022-01-12 19:44:02.599,90,31.64,
2022-01-12 19:44:02.624,90,30.94,
2022-01-12 19:44:02.644,90,30.94,
2022-01-12 19:44:02.669,90,30.59,
2022-01-12 19:44:02.694,90,30.23,
2022-01-12 19:44:02.714,90,29.88,
2022-01-12 19:44:02.739,90,29.53,
2022-01-12 19:44:02.759,90,29.53,
2022-01-12 19:44:02.784,90,29.53,
2022-01-12 19:44:02.808,90,29.53,
2022-01-12 19:44:02.829,90,29.53,
2022-01-12 19:44:02.854,90,29.53,
2022-01-12 19:44:02.874,90,29.18,
2022-01-12 19:44:02.899,90,29.18,
2022-01-12 19:44:02.923,90,29.53,
2022-01-12 19:44:02.943,90,29.53,
2022-01-12 19:44:02.967,90,29.88,
2022-01-12 19:44:02.988,90,29.88,
2022-01-12 19:44:03.013,90,29.88,
2022-01-12 19:44:03.037,90,29.88,
2022-01-12 19:44:03.058,90,30.23,
2022-01-12 19:44:03.082,90,30.59,
2022-01-12 19:44:03.103,90,30.59,
2022-01-12 19:44:03.128,90,31.29,
2022-01-12 19:44:03.155,90,31.29,
2022-01-12 19:44:03.173,90,31.29,
2022-01-12 19:44:03.198,90,31.64,
2022-01-12 19:44:03.222,90,31.64,
2022-01-12 19:44:03.243,90,31.99,
2022-01-12 19:44:03.267,90,31.99,
2022-01-12 19:44:03.288,90,32.34,
2022-01-12 19:44:03.312,90,32.34,
2022-01-12 19:44:03.336,90,32.34,
2022-01-12 19:44:03.357,90,32.34,
2022-01-12 19:44:03.382,90,32.34,
2022-01-12 19:44:03.402,90,32.34,
2022-01-12 19:44:03.427,90,32.34,
2022-01-12 19:44:03.451,90,32.34,
2022-01-12 19:44:03.472,90,32.34,
2022-01-12 19:44:03.496,90,31.99,
2022-01-12 19:44:03.517,90,31.99,
2022-01-12 19:44:03.542,90,31.64,
2022-01-12 19:44:03.566,90,31.64,
2022-01-12 19:44:03.587,90,31.64,
2022-01-12 19:44:03.612,90,31.29,
2022-01-12 19:44:03.632,90,31.29,
2022-01-12 19:44:03.656,90,30.94,
2022-01-12 19:44:03.681,90,30.94,
2022-01-12 19:44:03.701,90,30.94,
2022-01-12 19:44:03.725,90,30.59,
2022-01-12 19:44:03.750,90,30.59,
2022-01-12 19:44:03.771,90,30.59,
2022-01-12 19:44:03.795,90,30.59,
2022-01-12 19:44:03.816,90,30.59,
2022-01-12 19:44:03.841,90,30.59,
2022-01-12 19:44:03.865,90,30.23,
2022-01-12 19:44:03.886,90,30.23,
2022-01-12 19:44:03.910,90,30.23,
2022-01-12 19:44:03.931,90,30.59,
2022-01-12 19:44:03.955,90,30.59,
2022-01-12 19:44:03.980,90,30.59,
2022-01-12 19:44:04.001,90,30.59,
2022-01-12 19:44:04.025,90,30.59,
2022-01-12 19:44:04.045,90,30.59,
2022-01-12 19:44:04.069,90,30.59,
2022-01-12 19:44:04.094,90,30.94,
2022-01-12 19:44:04.114,90,30.94,
2022-01-12 19:44:04.139,90,30.94,
2022-01-12 19:44:04.164,90,30.94,
2022-01-12 19:44:04.184,90,30.94,
2022-01-12 19:44:04.209,90,31.29,
2022-01-12 19:44:04.229,90,31.29,
2022-01-12 19:44:04.254,90,31.64,
2022-01-12 19:44:04.275,90,31.64,
2022-01-12 19:44:04.299,90,31.64,
2022-01-12 19:44:04.324,90,31.64,
2022-01-12 19:44:04.345,90,31.99,
2022-01-12 19:44:04.369,90,31.64,
2022-01-12 19:44:04.394,90,31.64,
2022-01-12 19:44:04.413,90,31.99,
2022-01-12 19:44:04.438,90,31.99,
2022-01-12 19:44:04.459,90,31.99,
2022-01-12 19:44:04.483,90,31.99,
2022-01-12 19:44:04.508,90,31.64,
2022-01-12 19:44:04.528,90,31.64,
2022-01-12 19:44:04.553,90,31.64,
2022-01-12 19:44:04.574,90,31.64,
2022-01-12 19:44:04.598,90,31.64,
2022-01-12 19:44:04.623,90,31.64,
2022-01-12 19:44:04.643,90,31.64,
2022-01-12 19:44:04.668,90,31.64,
2022-01-12 19:44:04.689,90,31.29,
2022-01-12 19:44:04.713,90,31.29,
2022-01-12 19:44:04.738,90,31.29,
2022-01-12 19:44:04.758,90,31.64,
2022-01-12 19:44:04.783,90,31.64,
2022-01-12 19:44:04.803,90,31.64,
2022-01-12 19:44:04.827,90,31.29,
2022-01-12 19:44:04.852,90,31.29,
2022-01-12 19:44:04.872,90,31.29,
2022-01-12 19:44:04.897,90,31.29,
2022-01-12 19:44:04.922,90,31.29,
2022-01-12 19:44:04.942,90,31.64,
2022-01-12 19:44:04.967,90,31.29,
2022-01-12 19:44:04.987,90,31.29,
2022-01-12 19:44:05.012,90,31.64,
