2022-01-19 09:56:22.961,60,19.34,393,0,0.61,
2022-01-19 09:56:22.985,60,19.69,16,1,0.00,
2022-01-19 09:56:23.006,60,19.69,16,0,0.00,
2022-01-19 09:56:23.030,60,19.34,17,0,0.00,
2022-01-19 09:56:23.055,60,19.69,17,0,0.00,
2022-01-19 09:56:23.080,60,19.34,397,0,0.61,
2022-01-19 09:56:23.104,60,19.34,17,1,0.00,
2022-01-19 09:56:23.129,60,19.34,16,0,0.00,
2022-01-19 09:56:23.153,60,19.69,16,0,0.00,
2022-01-19 09:56:23.174,60,19.34,16,0,0.61,
2022-01-19 09:56:23.198,60,19.34,405,1,0.61,
2022-01-19 09:56:23.222,60,19.34,16,2,0.00,
2022-01-19 09:56:23.247,60,19.69,16,0,0.00,
2022-01-19 09:56:23.272,60,19.34,17,0,0.00,
2022-01-19 09:56:23.296,60,19.69,16,0,0.61,
2022-01-19 09:56:23.321,60,19.34,398,1,0.00,
2022-01-19 09:56:23.346,60,19.34,16,0,0.00,
2022-01-19 09:56:23.366,60,19.34,17,0,0.00,
2022-01-19 09:56:23.391,60,19.34,16,0,0.00,
2022-01-19 09:56:23.415,60,19.69,390,0,0.61,
2022-01-19 09:56:23.440,60,19.34,401,1,0.00,
2022-01-19 09:56:23.465,60,19.34,17,0,0.00,
2022-01-19 09:56:23.489,60,19.69,16,0,0.00,
2022-01-19 09:56:23.514,60,19.34,17,0,0.00,
2022-01-19 09:56:23.538,60,19.69,391,0,0.61,
2022-01-19 09:56:23.562,60,19.34,16,1,0.00,
2022-01-19 09:56:23.583,60,19.34,17,0,0.00,
2022-01-19 09:56:23.607,60,19.34,16,0,0.00,
2022-01-19 09:56:23.632,60,19.34,17,0,0.00,
2022-01-19 09:56:23.657,60,19.34,411,0,1.21,
2022-01-19 09:56:23.681,60,19.34,16,1,0.00,
2022-01-19 09:56:23.706,60,19.34,17,0,0.00,
2022-01-19 09:56:23.730,60,19.34,16,0,0.00,
2022-01-19 09:56:23.751,60,19.69,17,0,0.61,
2022-01-19 09:56:23.776,60,19.34,409,1,0.61,
2022-01-19 09:56:23.804,60,19.34,17,1,0.00,
2022-01-19 09:56:23.825,60,19.34,17,0,0.00,
2022-01-19 09:56:23.850,60,19.69,16,0,0.00,
2022-01-19 09:56:23.874,60,19.34,16,0,0.61,
2022-01-19 09:56:23.899,60,19.34,410,1,0.00,
2022-01-19 09:56:23.923,60,19.69,16,0,0.00,
2022-01-19 09:56:23.948,60,19.34,16,0,0.00,
2022-01-19 09:56:23.968,60,19.34,16,0,0.00,
2022-01-19 09:56:23.993,60,19.34,392,0,0.61,
2022-01-19 09:56:24.018,60,19.34,416,1,0.00,
2022-01-19 09:56:24.042,60,19.34,16,0,0.00,
2022-01-19 09:56:24.067,60,19.34,16,0,0.00,
2022-01-19 09:56:24.091,60,19.69,16,0,0.00,
2022-01-19 09:56:24.116,60,19.69,391,0,0.61,
2022-01-19 09:56:24.140,60,19.69,379,1,0.00,
2022-01-19 09:56:24.165,60,19.34,17,0,0.00,
2022-01-19 09:56:24.185,60,19.34,16,0,0.00,
2022-01-19 09:56:24.210,60,19.34,16,0,0.00,
2022-01-19 09:56:24.234,60,19.34,409,0,1.21,
2022-01-19 09:56:24.259,60,19.34,16,1,0.00,
2022-01-19 09:56:24.284,60,19.69,17,0,0.00,
2022-01-19 09:56:24.308,60,19.34,17,0,0.00,
2022-01-19 09:56:24.333,60,19.34,16,0,0.00,
2022-01-19 09:56:24.353,60,19.69,410,0,1.21,
2022-01-19 09:56:24.382,60,19.69,17,1,0.00,
2022-01-19 09:56:24.403,60,19.69,16,0,0.00,
2022-01-19 09:56:24.428,60,19.34,17,0,0.00,
2022-01-19 09:56:24.452,60,19.69,16,0,0.61,
2022-01-19 09:56:24.476,60,19.34,404,1,0.61,
2022-01-19 09:56:24.500,60,19.34,16,1,0.00,
2022-01-19 09:56:24.525,60,19.69,17,0,0.00,
2022-01-19 09:56:24.545,60,19.34,17,0,0.00,
2022-01-19 09:56:24.570,60,19.34,17,0,0.61,
2022-01-19 09:56:24.595,60,19.69,416,2,0.00,
2022-01-19 09:56:24.619,60,19.69,16,0,0.00,
2022-01-19 09:56:24.644,60,19.34,17,0,0.00,
2022-01-19 09:56:24.669,60,19.34,16,0,0.00,
2022-01-19 09:56:24.693,60,19.69,385,0,0.61,
2022-01-19 09:56:24.718,60,19.69,440,1,0.00,
2022-01-19 09:56:24.742,70,19.69,16,0,0.00,
2022-01-19 09:56:24.763,70,19.34,16,0,0.00,
2022-01-19 09:56:24.788,60,19.34,16,0,0.00,
2022-01-19 09:56:24.812,60,19.69,391,0,0.61,
2022-01-19 09:56:24.837,60,19.69,420,1,0.00,
2022-01-19 09:56:24.861,60,19.69,16,0,0.00,
2022-01-19 09:56:24.886,60,19.69,16,0,0.00,
2022-01-19 09:56:24.910,60,19.69,17,0,0.00,
2022-01-19 09:56:24.934,60,19.69,393,0,0.61,
2022-01-19 09:56:24.959,60,19.69,420,1,0.00,
2022-01-19 09:56:24.984,60,19.69,16,0,0.00,
2022-01-19 09:56:25.004,60,19.69,16,0,0.00,
2022-01-19 09:56:25.029,60,19.69,16,0,0.00,
2022-01-19 09:56:25.054,60,19.69,406,0,0.61,
2022-01-19 09:56:25.078,60,20.04,397,1,0.00,
2022-01-19 09:56:25.103,60,20.04,17,0,0.00,
2022-01-19 09:56:25.128,60,19.69,17,0,0.00,
2022-01-19 09:56:25.148,60,19.69,16,0,0.00,
2022-01-19 09:56:25.173,60,19.69,391,0,0.61,
2022-01-19 09:56:25.196,60,19.69,16,1,0.00,
2022-01-19 09:56:25.222,60,19.69,16,0,0.00,
2022-01-19 09:56:25.246,60,19.69,16,0,0.00,
2022-01-19 09:56:25.271,60,19.69,17,0,0.00,
2022-01-19 09:56:25.295,60,19.69,398,0,0.61,
2022-01-19 09:56:25.319,60,19.69,16,2,0.00,
2022-01-19 09:56:25.344,60,19.69,16,0,0.00,
2022-01-19 09:56:25.364,60,19.69,17,0,0.00,
2022-01-19 09:56:25.389,60,19.69,16,0,0.00,
2022-01-19 09:56:25.414,60,19.69,410,0,0.61,
2022-01-19 09:56:25.438,60,19.69,16,1,0.00,
2022-01-19 09:56:25.463,60,19.69,17,0,0.00,
2022-01-19 09:56:25.488,60,19.69,16,0,0.00,
2022-01-19 09:56:25.512,60,19.69,16,0,0.61,
2022-01-19 09:56:25.537,60,19.69,416,1,0.61,
2022-01-19 09:56:25.561,60,19.69,16,1,0.00,
2022-01-19 09:56:25.582,60,19.69,16,0,0.00,
2022-01-19 09:56:25.607,60,19.69,17,0,0.00,
2022-01-19 09:56:25.631,60,19.69,17,0,0.61,
2022-01-19 09:56:25.656,60,19.69,408,2,0.00,
2022-01-19 09:56:25.680,60,19.69,16,0,0.00,
2022-01-19 09:56:25.705,60,19.69,17,0,0.00,
2022-01-19 09:56:25.730,60,19.69,16,0,0.00,
2022-01-19 09:56:25.750,60,19.69,400,0,0.61,
2022-01-19 09:56:25.779,60,19.69,422,1,0.00,
2022-01-19 09:56:25.799,60,19.69,17,0,0.00,
2022-01-19 09:56:25.824,60,19.69,16,0,0.00,
2022-01-19 09:56:25.848,60,19.69,17,0,0.00,
2022-01-19 09:56:25.872,60,19.69,402,0,0.61,
2022-01-19 09:56:25.897,60,19.69,424,1,0.00,
2022-01-19 09:56:25.922,60,19.69,17,0,0.00,
2022-01-19 09:56:25.942,60,19.69,17,0,0.00,
2022-01-19 09:56:25.969,60,19.69,16,0,0.00,
2022-01-19 09:56:25.991,60,19.69,408,0,0.61,
2022-01-19 09:56:26.016,60,19.69,399,1,0.00,
2022-01-19 09:56:26.041,60,19.69,16,0,0.00,
2022-01-19 09:56:26.065,60,19.69,17,0,0.00,
2022-01-19 09:56:26.090,60,19.69,16,0,0.00,
2022-01-19 09:56:26.115,60,19.69,401,0,1.21,
2022-01-19 09:56:26.139,60,19.69,16,1,0.00,
2022-01-19 09:56:26.160,60,19.69,16,0,0.00,
2022-01-19 09:56:26.184,60,19.69,17,0,0.00,
2022-01-19 09:56:26.208,60,19.69,16,0,0.00,
2022-01-19 09:56:26.233,60,19.69,429,0,0.61,
2022-01-19 09:56:26.257,60,19.69,17,2,0.00,
2022-01-19 09:56:26.282,60,19.69,16,0,0.00,
2022-01-19 09:56:26.307,60,19.69,16,0,0.00,
2022-01-19 09:56:26.331,60,19.69,16,0,0.61,
2022-01-19 09:56:26.352,60,19.69,400,1,0.61,
2022-01-19 09:56:26.380,60,19.69,16,1,0.00,
2022-01-19 09:56:26.401,60,19.69,17,0,0.00,
2022-01-19 09:56:26.426,60,19.69,16,0,0.00,
2022-01-19 09:56:26.450,60,19.69,17,0,0.61,
2022-01-19 09:56:26.475,60,19.69,405,1,0.00,
2022-01-19 09:56:26.500,60,19.69,16,0,0.00,
2022-01-19 09:56:26.524,60,19.69,16,0,0.00,
2022-01-19 09:56:26.545,60,19.69,17,0,0.00,
2022-01-19 09:56:26.568,60,19.69,404,0,0.61,
2022-01-19 09:56:26.594,60,19.69,393,1,0.00,
2022-01-19 09:56:26.618,60,19.69,17,0,0.00,
2022-01-19 09:56:26.643,60,19.69,17,0,0.00,
2022-01-19 09:56:26.667,60,19.69,17,0,0.00,
2022-01-19 09:56:26.692,60,19.69,395,0,0.61,
2022-01-19 09:56:26.716,60,19.34,415,1,0.00,
2022-01-19 09:56:26.741,60,19.34,17,0,0.00,
2022-01-19 09:56:26.761,60,19.34,16,0,0.00,
2022-01-19 09:56:26.786,60,19.34,17,0,0.00,
2022-01-19 09:56:26.811,60,19.34,405,0,0.61,
2022-01-19 09:56:26.835,60,19.34,233,1,0.00,
2022-01-19 09:56:26.860,60,19.34,16,0,0.00,
2022-01-19 09:56:26.885,60,19.34,17,0,0.00,
2022-01-19 09:56:26.909,60,19.34,16,0,0.00,
2022-01-19 09:56:26.934,60,19.34,400,0,0.61,
2022-01-19 09:56:26.958,60,19.34,16,1,0.00,
2022-01-19 09:56:26.978,60,19.34,16,0,0.00,
2022-01-19 09:56:27.003,60,19.34,16,0,0.00,
2022-01-19 09:56:27.028,60,19.34,17,0,0.61,
2022-01-19 09:56:27.052,60,19.34,405,0,1.21,
2022-01-19 09:56:27.077,60,19.34,16,2,0.00,
2022-01-19 09:56:27.101,60,19.34,17,0,0.00,
2022-01-19 09:56:27.126,60,19.34,17,0,0.00,
2022-01-19 09:56:27.147,60,19.34,16,0,0.61,
2022-01-19 09:56:27.171,60,19.34,407,1,0.61,
2022-01-19 09:56:27.196,60,19.34,17,1,0.00,
2022-01-19 09:56:27.220,60,19.34,16,0,0.00,
2022-01-19 09:56:27.245,60,19.34,16,0,0.00,
2022-01-19 09:56:27.270,60,19.34,17,0,0.61,
2022-01-19 09:56:27.294,60,19.34,409,1,0.00,
2022-01-19 09:56:27.318,60,19.34,16,0,0.00,
2022-01-19 09:56:27.339,60,19.34,16,0,0.00,
2022-01-19 09:56:27.363,60,19.34,16,0,0.00,
2022-01-19 09:56:27.388,60,19.34,399,0,0.61,
2022-01-19 09:56:27.412,60,19.34,388,1,0.00,
2022-01-19 09:56:27.437,60,19.34,16,0,0.00,
2022-01-19 09:56:27.462,60,19.34,17,0,0.00,
2022-01-19 09:56:27.486,60,19.34,16,0,0.00,
2022-01-19 09:56:27.511,60,19.34,396,0,0.61,
2022-01-19 09:56:27.536,60,19.34,16,1,0.00,
2022-01-19 09:56:27.556,60,19.34,17,0,0.00,
2022-01-19 09:56:27.581,60,19.34,16,0,0.00,
2022-01-19 09:56:27.605,60,19.34,16,0,0.00,
2022-01-19 09:56:27.630,60,19.34,408,1,0.61,
2022-01-19 09:56:27.654,60,19.34,16,1,0.00,
2022-01-19 09:56:27.679,60,19.34,16,0,0.00,
2022-01-19 09:56:27.703,60,19.34,16,0,0.00,
2022-01-19 09:56:27.724,60,19.34,17,0,0.61,
2022-01-19 09:56:27.749,60,19.34,407,1,0.00,
2022-01-19 09:56:27.773,60,19.34,16,0,0.00,
2022-01-19 09:56:27.798,60,19.34,16,0,0.00,
2022-01-19 09:56:27.823,60,19.34,17,0,0.00,
2022-01-19 09:56:27.846,60,19.34,397,0,0.61,
2022-01-19 09:56:27.872,60,19.34,407,1,0.00,
2022-01-19 09:56:27.896,60,19.34,17,0,0.00,
2022-01-19 09:56:27.920,60,19.34,16,0,0.00,
2022-01-19 09:56:27.941,60,19.34,16,0,0.00,
2022-01-19 09:56:27.965,60,19.34,395,0,0.61,
2022-01-19 09:56:27.990,60,19.34,407,1,0.00,
2022-01-19 09:56:28.015,60,19.69,17,0,0.00,
2022-01-19 09:56:28.039,60,19.34,16,0,0.00,
2022-01-19 09:56:28.064,60,19.34,16,0,0.00,
2022-01-19 09:56:28.089,60,19.34,404,0,1.21,
2022-01-19 09:56:28.113,60,19.69,16,1,0.00,
2022-01-19 09:56:28.134,60,19.34,17,0,0.00,
2022-01-19 09:56:28.158,60,19.34,17,0,0.00,
2022-01-19 09:56:28.183,60,19.34,17,0,0.00,
2022-01-19 09:56:28.208,60,19.34,413,1,1.21,
2022-01-19 09:56:28.232,60,19.34,16,1,0.00,
2022-01-19 09:56:28.256,60,19.34,16,0,0.00,
2022-01-19 09:56:28.281,60,19.69,16,0,0.00,
2022-01-19 09:56:28.306,60,19.34,17,0,0.61,
2022-01-19 09:56:28.326,60,19.69,386,2,0.00,
2022-01-19 09:56:28.355,60,19.69,17,0,0.00,
2022-01-19 09:56:28.375,60,19.69,16,0,0.00,
2022-01-19 09:56:28.400,60,19.69,17,0,0.00,
2022-01-19 09:56:28.424,60,19.69,389,0,0.61,
2022-01-19 09:56:28.449,60,19.69,404,1,0.00,
2022-01-19 09:56:28.474,60,19.69,16,0,0.00,
2022-01-19 09:56:28.498,60,19.69,17,0,0.00,
2022-01-19 09:56:28.519,60,19.69,17,0,0.00,
2022-01-19 09:56:28.543,60,19.34,376,0,1.21,
2022-01-19 09:56:28.568,60,19.69,414,1,0.00,
2022-01-19 09:56:28.593,60,19.69,17,0,0.00,
2022-01-19 09:56:28.616,60,19.69,16,0,0.00,
2022-01-19 09:56:28.641,60,19.34,16,0,0.00,
2022-01-19 09:56:28.666,60,19.34,381,0,0.61,
2022-01-19 09:56:28.690,60,19.69,405,1,0.00,
2022-01-19 09:56:28.715,60,19.69,16,0,0.00,
2022-01-19 09:56:28.736,60,19.69,17,0,0.00,
2022-01-19 09:56:28.760,60,19.34,17,0,0.00,
2022-01-19 09:56:28.785,60,19.34,392,0,0.61,
2022-01-19 09:56:28.809,60,19.69,16,1,0.00,
2022-01-19 09:56:28.834,60,19.69,16,0,0.00,
2022-01-19 09:56:28.859,60,19.69,16,0,0.00,
2022-01-19 09:56:28.883,60,19.34,17,0,0.00,
2022-01-19 09:56:28.904,60,19.69,401,0,1.21,
2022-01-19 09:56:28.932,60,19.69,17,1,0.00,
2022-01-19 09:56:28.953,60,19.69,16,0,0.00,
2022-01-19 09:56:28.978,60,19.69,16,0,0.00,
2022-01-19 09:56:29.002,60,19.69,17,0,0.61,
2022-01-19 09:56:29.026,60,19.34,417,1,1.21,
2022-01-19 09:56:29.051,60,19.69,17,1,0.00,
2022-01-19 09:56:29.075,60,19.69,16,0,0.00,
2022-01-19 09:56:29.100,60,19.69,17,0,0.00,
2022-01-19 09:56:29.121,60,19.34,17,0,0.61,
2022-01-19 09:56:29.145,60,19.69,417,1,0.00,
2022-01-19 09:56:29.170,60,19.69,16,0,0.00,
2022-01-19 09:56:29.194,60,19.69,17,0,0.00,
2022-01-19 09:56:29.219,60,19.69,17,0,0.00,
2022-01-19 09:56:29.244,60,19.69,397,0,0.61,
2022-01-19 09:56:29.268,60,19.69,403,1,0.00,
2022-01-19 09:56:29.293,60,19.69,16,0,0.00,
2022-01-19 09:56:29.313,60,19.69,17,0,0.00,
2022-01-19 09:56:29.338,60,19.69,16,0,0.00,
2022-01-19 09:56:29.362,60,19.69,398,0,1.21,
2022-01-19 09:56:29.387,60,19.34,409,1,0.00,
2022-01-19 09:56:29.411,60,19.69,16,0,0.00,
2022-01-19 09:56:29.436,60,19.69,16,0,0.00,
2022-01-19 09:56:29.465,60,19.69,17,0,0.00,
2022-01-19 09:56:29.485,60,19.34,412,0,1.21,
2022-01-19 09:56:29.510,60,19.69,375,1,0.00,
2022-01-19 09:56:29.534,60,19.69,16,0,0.00,
2022-01-19 09:56:29.555,60,19.69,16,0,0.00,
2022-01-19 09:56:29.580,60,19.69,16,0,0.00,
2022-01-19 09:56:29.604,60,19.34,390,0,0.61,
2022-01-19 09:56:29.629,60,19.69,16,2,0.00,
2022-01-19 09:56:29.653,60,19.69,17,0,0.00,
2022-01-19 09:56:29.678,60,19.69,16,0,0.00,
2022-01-19 09:56:29.703,60,19.34,17,0,0.00,
2022-01-19 09:56:29.723,60,19.69,413,0,0.61,
2022-01-19 09:56:29.752,60,19.69,17,2,0.00,
2022-01-19 09:56:29.772,60,19.69,16,0,0.00,
2022-01-19 09:56:29.796,60,19.69,16,0,0.00,
2022-01-19 09:56:29.821,60,19.69,16,0,0.61,
2022-01-19 09:56:29.846,60,19.69,402,1,1.21,
2022-01-19 09:56:29.870,60,19.69,16,2,0.00,
2022-01-19 09:56:29.895,60,19.69,16,0,0.00,
2022-01-19 09:56:29.915,60,19.69,16,0,0.00,
2022-01-19 09:56:29.940,60,19.69,16,0,0.61,
2022-01-19 09:56:29.964,60,19.69,387,1,0.61,
2022-01-19 09:56:29.989,60,19.69,17,1,0.00,
2022-01-19 09:56:30.014,60,19.69,17,0,0.00,
2022-01-19 09:56:30.038,60,19.69,16,0,0.00,
2022-01-19 09:56:30.063,60,19.69,16,0,0.61,
2022-01-19 09:56:30.088,60,19.69,412,1,0.00,
2022-01-19 09:56:30.111,60,19.69,16,0,0.00,
2022-01-19 09:56:30.133,60,19.69,16,0,0.00,
2022-01-19 09:56:30.157,60,19.69,16,0,0.00,
2022-01-19 09:56:30.181,60,19.69,385,0,0.61,
2022-01-19 09:56:30.206,60,19.69,409,1,0.00,
2022-01-19 09:56:30.231,60,19.69,16,0,0.00,
2022-01-19 09:56:30.255,60,19.69,16,0,0.00,
2022-01-19 09:56:30.280,60,19.69,16,0,0.00,
2022-01-19 09:56:30.300,60,19.69,400,0,0.61,
2022-01-19 09:56:30.329,60,19.69,414,1,0.00,
2022-01-19 09:56:30.354,60,19.69,17,0,0.00,
2022-01-19 09:56:30.374,60,19.34,16,0,0.00,
2022-01-19 09:56:30.399,60,19.69,17,0,0.00,
2022-01-19 09:56:30.424,60,19.69,402,0,1.21,
2022-01-19 09:56:30.448,60,19.69,417,1,0.00,
2022-01-19 09:56:30.472,60,19.69,17,0,0.00,
2022-01-19 09:56:30.496,60,19.69,17,0,0.00,
2022-01-19 09:56:30.517,60,19.69,17,0,0.00,
2022-01-19 09:56:30.542,60,19.69,393,0,0.61,
2022-01-19 09:56:30.566,60,19.69,418,1,0.00,
2022-01-19 09:56:30.591,60,19.69,16,0,0.00,
2022-01-19 09:56:30.616,60,19.69,16,0,0.00,
2022-01-19 09:56:30.640,60,19.69,17,0,0.00,
2022-01-19 09:56:30.665,60,19.69,386,0,0.61,
2022-01-19 09:56:30.689,60,19.69,428,1,0.00,
2022-01-19 09:56:30.714,60,19.69,16,0,0.00,
2022-01-19 09:56:30.735,60,19.69,16,0,0.00,
2022-01-19 09:56:30.759,60,19.69,17,0,0.00,
2022-01-19 09:56:30.784,60,19.69,398,0,0.61,
2022-01-19 09:56:30.808,60,19.69,16,1,0.00,
2022-01-19 09:56:30.833,60,19.69,17,0,0.00,
2022-01-19 09:56:30.857,60,19.69,16,0,0.00,
2022-01-19 09:56:30.882,60,19.69,16,0,0.00,
2022-01-19 09:56:30.902,60,19.69,393,0,1.21,
2022-01-19 09:56:30.931,60,19.69,16,1,0.00,
2022-01-19 09:56:30.951,60,19.69,16,0,0.00,
2022-01-19 09:56:30.976,60,19.34,16,0,0.00,
2022-01-19 09:56:31.001,60,19.69,17,0,0.61,
2022-01-19 09:56:31.025,60,19.69,388,0,1.21,
2022-01-19 09:56:31.050,60,19.69,17,1,0.00,
2022-01-19 09:56:31.074,60,19.69,16,0,0.00,
2022-01-19 09:56:31.099,60,19.69,17,0,0.00,
