2022-02-01 23:21:41.948,
2022-02-01 23:21:41.951,24
2022-02-01 23:21:41.951,17
2022-02-01 23:21:41.951,17
2022-02-01 23:21:41.951,17
2022-02-01 23:21:41.951,17
2022-02-01 23:21:41.951,17
2022-02-01 23:21:41.951,17
2022-02-01 23:21:41.952,17
2022-02-01 23:21:41.955,17
2022-02-01 23:21:41.956,17
2022-02-01 23:21:41.956,17
2022-02-01 23:21:41.956,17
2022-02-01 23:21:41.956,17
2022-02-01 23:21:41.956,17
2022-02-01 23:21:41.956,17
2022-02-01 23:21:41.956,17
2022-02-01 23:21:41.956,17
2022-02-01 23:21:41.956,17
2022-02-01 23:21:41.956,17
2022-02-01 23:21:41.956,17
2022-02-01 23:21:41.960,17
2022-02-01 23:21:41.960,17
2022-02-01 23:21:41.960,17
2022-02-01 23:21:41.960,17
2022-02-01 23:21:41.960,17
2022-02-01 23:21:41.960,17
2022-02-01 23:21:41.960,17
2022-02-01 23:21:41.960,17
2022-02-01 23:21:41.960,17
2022-02-01 23:21:41.960,17
2022-02-01 23:21:41.960,17
2022-02-01 23:21:41.960,17
2022-02-01 23:21:41.965,17
2022-02-01 23:21:41.965,17
2022-02-01 23:21:41.965,17
2022-02-01 23:21:41.965,17
2022-02-01 23:21:41.965,17
2022-02-01 23:21:41.965,17
2022-02-01 23:21:41.965,17
2022-02-01 23:21:41.965,17
2022-02-01 23:21:41.965,17
2022-02-01 23:21:41.965,17
2022-02-01 23:21:41.965,17
2022-02-01 23:21:41.965,17
2022-02-01 23:21:41.969,17
2022-02-01 23:21:41.969,17
2022-02-01 23:21:41.969,17
2022-02-01 23:21:41.969,17
2022-02-01 23:21:41.969,17
2022-02-01 23:21:41.969,17
2022-02-01 23:21:41.969,17
2022-02-01 23:21:41.969,17
2022-02-01 23:21:41.969,17
2022-02-01 23:21:41.969,17
2022-02-01 23:21:41.969,17
2022-02-01 23:21:41.969,17
2022-02-01 23:21:41.972,17
2022-02-01 23:21:41.972,17
2022-02-01 23:21:41.972,17
2022-02-01 23:21:41.972,17
2022-02-01 23:21:41.972,17
2022-02-01 23:21:41.973,17
2022-02-01 23:21:41.973,17
2022-02-01 23:21:41.973,17
2022-02-01 23:21:41.973,17
2022-02-01 23:21:41.973,17
2022-02-01 23:21:41.973,17
2022-02-01 23:21:41.973,17
2022-02-01 23:21:41.977,17
2022-02-01 23:21:41.977,17
2022-02-01 23:21:41.978,17
2022-02-01 23:21:41.978,17
2022-02-01 23:21:41.978,16
2022-02-01 23:21:41.978,379
2022-02-01 23:21:41.978,384
2022-02-01 23:21:41.978,380
2022-02-01 23:21:41.978,376
2022-02-01 23:21:41.978,375
2022-02-01 23:21:41.978,373
2022-02-01 23:21:41.981,371
2022-02-01 23:21:41.981,370
2022-02-01 23:21:41.981,369
2022-02-01 23:21:41.981,368
2022-02-01 23:21:41.981,368
2022-02-01 23:21:41.981,367
2022-02-01 23:21:41.981,366
2022-02-01 23:21:41.981,364
2022-02-01 23:21:41.982,364
2022-02-01 23:21:41.985,363
2022-02-01 23:21:41.985,363
2022-02-01 23:21:41.985,361
2022-02-01 23:21:41.985,359
2022-02-01 23:21:41.985,359
2022-02-01 23:21:41.985,359
2022-02-01 23:21:41.985,359
2022-02-01 23:21:41.985,359
2022-02-01 23:21:41.985,358
2022-02-01 23:21:41.985,356
2022-02-01 23:21:41.990,355
2022-02-01 23:21:41.990,355
2022-02-01 23:21:41.991,355
2022-02-01 23:21:41.991,355
2022-02-01 23:21:41.991,355
2022-02-01 23:21:41.991,355
2022-02-01 23:21:41.991,355
2022-02-01 23:21:41.991,355
2022-02-01 23:21:41.991,355
2022-02-01 23:21:41.991,355
2022-02-01 23:21:41.996,355
2022-02-01 23:21:41.996,355
2022-02-01 23:21:41.996,355
2022-02-01 23:21:41.996,353
2022-02-01 23:21:41.996,352
2022-02-01 23:21:41.996,352
2022-02-01 23:21:41.996,352
2022-02-01 23:21:41.996,352
2022-02-01 23:21:41.996,352
2022-02-01 23:21:41.999,352
2022-02-01 23:21:41.999,352
2022-02-01 23:21:41.999,352
2022-02-01 23:21:41.999,352
2022-02-01 23:21:41.999,351
2022-02-01 23:21:41.999,351
2022-02-01 23:21:41.999,351
2022-02-01 23:21:41.999,21
2022-02-01 23:21:42.000,18
2022-02-01 23:21:42.000,18
2022-02-01 23:21:42.002,18
2022-02-01 23:21:42.002,17
2022-02-01 23:21:42.002,17
2022-02-01 23:21:42.003,17
2022-02-01 23:21:42.003,17
2022-02-01 23:21:42.003,17
2022-02-01 23:21:42.003,17
2022-02-01 23:21:42.003,17
2022-02-01 23:21:42.003,17
2022-02-01 23:21:42.003,17
2022-02-01 23:21:42.003,17
2022-02-01 23:21:42.003,17
2022-02-01 23:21:42.006,17
2022-02-01 23:21:42.006,17
2022-02-01 23:21:42.006,17
2022-02-01 23:21:42.006,17
2022-02-01 23:21:42.006,17
2022-02-01 23:21:42.006,17
2022-02-01 23:21:42.006,17
2022-02-01 23:21:42.006,17
2022-02-01 23:21:42.006,17
2022-02-01 23:21:42.006,17
2022-02-01 23:21:42.006,17
2022-02-01 23:21:42.006,17
2022-02-01 23:21:42.011,17
2022-02-01 23:21:42.011,17
2022-02-01 23:21:42.011,17
2022-02-01 23:21:42.011,17
2022-02-01 23:21:42.011,17
2022-02-01 23:21:42.011,17
2022-02-01 23:21:42.011,17
2022-02-01 23:21:42.011,17
2022-02-01 23:21:42.011,17
2022-02-01 23:21:42.011,17
2022-02-01 23:21:42.011,17
2022-02-01 23:21:42.011,17
2022-02-01 23:21:42.011,17
2022-02-01 23:21:42.015,17
2022-02-01 23:21:42.015,17
2022-02-01 23:21:42.015,17
2022-02-01 23:21:42.015,17
2022-02-01 23:21:42.015,17
2022-02-01 23:21:42.015,17
2022-02-01 23:21:42.015,17
2022-02-01 23:21:42.015,17
2022-02-01 23:21:42.015,17
2022-02-01 23:21:42.015,17
2022-02-01 23:21:42.015,16
2022-02-01 23:21:42.015,363
2022-02-01 23:21:42.018,376
2022-02-01 23:21:42.018,371
2022-02-01 23:21:42.018,368
2022-02-01 23:21:42.018,366
2022-02-01 23:21:42.018,364
2022-02-01 23:21:42.018,364
2022-02-01 23:21:42.018,362
2022-02-01 23:21:42.018,361
2022-02-01 23:21:42.018,360
2022-02-01 23:21:42.021,359
2022-02-01 23:21:42.021,359
2022-02-01 23:21:42.021,359
2022-02-01 23:21:42.021,359
2022-02-01 23:21:42.021,359
2022-02-01 23:21:42.021,358
2022-02-01 23:21:42.021,357
2022-02-01 23:21:42.021,356
2022-02-01 23:21:42.021,356
2022-02-01 23:21:42.021,355
2022-02-01 23:21:42.025,355
2022-02-01 23:21:42.025,355
2022-02-01 23:21:42.026,354
2022-02-01 23:21:42.026,354
2022-02-01 23:21:42.026,353
2022-02-01 23:21:42.026,353
2022-02-01 23:21:42.026,353
2022-02-01 23:21:42.026,353
2022-02-01 23:21:42.026,352
2022-02-01 23:21:42.029,352
2022-02-01 23:21:42.029,352
2022-02-01 23:21:42.029,352
2022-02-01 23:21:42.030,352
2022-02-01 23:21:42.030,352
2022-02-01 23:21:42.030,351
2022-02-01 23:21:42.030,351
2022-02-01 23:21:42.030,351
2022-02-01 23:21:42.030,351
2022-02-01 23:21:42.030,350
2022-02-01 23:21:42.033,350
2022-02-01 23:21:42.034,350
2022-02-01 23:21:42.034,350
2022-02-01 23:21:42.034,350
2022-02-01 23:21:42.034,350
2022-02-01 23:21:42.034,350
2022-02-01 23:21:42.034,349
2022-02-01 23:21:42.034,348
2022-02-01 23:21:42.034,348
2022-02-01 23:21:42.034,347
2022-02-01 23:21:42.038,347
2022-02-01 23:21:42.038,347
2022-02-01 23:21:42.038,21
2022-02-01 23:21:42.038,19
2022-02-01 23:21:42.038,19
2022-02-01 23:21:42.038,18
2022-02-01 23:21:42.038,18
2022-02-01 23:21:42.038,18
2022-02-01 23:21:42.038,17
2022-02-01 23:21:42.038,17
2022-02-01 23:21:42.038,17
2022-02-01 23:21:42.045,17
2022-02-01 23:21:42.045,17
2022-02-01 23:21:42.045,17
2022-02-01 23:21:42.045,17
2022-02-01 23:21:42.045,17
2022-02-01 23:21:42.045,17
2022-02-01 23:21:42.045,17
2022-02-01 23:21:42.045,17
2022-02-01 23:21:42.046,17
2022-02-01 23:21:42.046,17
2022-02-01 23:21:42.046,17
2022-02-01 23:21:42.046,17
2022-02-01 23:21:42.048,17
2022-02-01 23:21:42.048,17
